-318.5717,532.2181
-384.1929,-754.1393
442.4191,-375.6919
338.1422,-354.3936
-477.7133,121.1805
-267.1973,-627.3270
-572.4789,676.3221
624.6544,800.6092
-584.3449,14.0371
-73.1512,-12.8170
832.0175,-93.3972
-759.6536,427.9225
-583.6233,-759.1826
585.7046,640.4166
514.7059,-499.0587
806.4095,654.8558
-629.5155,-865.3410
-537.2441,109.7907
841.1078,-863.6502
272.2634,-204.5699
379.1859,-166.7968
214.2113,-303.5407
523.9086,-5.0958
-552.2141,-911.4150
1.7546,-976.0471
604.8022,277.9644
-307.7422,-700.8831
567.6970,-947.3107
257.5937,826.7956
-930.6763,149.2303
620.8184,487.7588
712.0771,-653.7578
432.8385,606.9911
815.2367,-649.4792
-664.7285,500.8115
-647.2507,-442.9151
-572.2801,31.1752
-150.4572,-519.9532
-568.2059,-179.2622
-171.0471,261.2534
26.7753,561.7819
820.4543,768.2072
925.4606,-709.1611
527.1342,-941.9890
1.4667,-560.4145
-615.6982,-262.6233
535.6302,684.6258
603.2741,-132.0505
661.6667,903.9776
883.7703,-296.2135
514.6258,829.4190
801.9906,-649.7495
477.4897,957.0001
855.6661,-590.0888
898.5938,-884.9572
-735.0066,-19.4229
445.6977,-885.1309
-338.6140,516.4484
-950.1471,-490.3211
-530.6371,-930.8938
578.2234,623.4226
959.7625,382.2360
-976.2920,449.2974
29.5308,-504.0799
-267.4360,-737.1849
478.0375,-960.5799
-704.3365,-96.0694
-272.8268,-781.2167
-588.0717,671.6230
-840.7819,339.5107
762.1366,-28.7691
74.2473,219.3180
-991.3014,844.7830
-335.3582,588.4617
88.0576,-527.4985
818.9898,557.2780
-593.0898,-900.6054
-115.7109,924.6588
-819.3661,-866.7846
333.1726,-482.9349
-454.3609,431.5063
-260.3074,480.6730
-726.7638,-34.3381
281.1642,618.1854
121.2886,964.2195
-241.7676,-728.2485
83.1377,792.0086
301.9098,-565.1422
922.7262,545.9207
173.6696,712.1975
195.3398,667.8256
890.0267,-582.8234
-477.3322,-291.6975
762.7462,-984.6096
-280.2201,287.3065
-529.6148,341.1038
-992.7276,-287.2264
985.6651,632.8153
-958.2430,467.5038
-36.6490,47.7899
-698.3853,-566.0153
452.2016,-154.5716
404.3773,999.5328
147.9064,63.9662
945.6582,183.7579
745.2310,847.0278
491.5917,435.6955
896.1605,74.0537
-785.1348,52.5719
305.2853,-281.8115
-585.4079,-150.0524
-164.8423,550.6934
-436.5445,517.1424
536.8738,-655.3633
-611.3741,-855.5375
-420.6918,696.3158
