-55.1245,853.3239
792.2931,-660.8467
-946.9142,91.7206
-527.5003,312.4992
-123.2097,527.8428
-125.5696,591.5924
261.5591,875.8518
-577.9173,-666.2677
616.0920,496.6460
-468.5140,-581.4980
840.7304,-213.8532
560.4889,489.9618
631.1437,-881.4701
-155.1216,-254.3633
-462.8022,-379.5712
985.9497,-538.2116
37.6206,-876.1809
-130.2432,-194.7445
263.8256,438.5277
-424.1502,696.7943
755.5812,-746.4403
-172.5560,581.2187
-232.3667,-204.5433
-96.3860,-340.0311
-964.2140,682.0700
-173.4610,843.7024
-606.0782,120.5753
548.6184,399.8032
90.8922,-644.7988
900.1165,-910.5300
-130.5563,-337.3000
86.7313,563.5608
-721.6158,788.4816
-860.0557,-227.2347
359.9873,-704.6675
-448.8864,291.7844
169.5959,846.5814
-765.7118,291.7361
257.7175,-299.0169
342.2887,768.6594
-233.4284,-102.9228
799.9186,360.9772
-334.0095,-471.7841
192.2219,-965.6777
-397.2292,274.9811
-485.0085,427.6805
-999.0702,579.9929
-920.5003,-987.1568
-460.6220,-268.8156
799.1828,68.4892
465.5582,233.7064
-141.3681,461.5405
344.7993,351.7293
-79.4964,477.9031
-209.0767,577.3149
-446.2294,-945.1096
516.6244,162.6974
455.0869,-54.3172
-953.2114,-146.9847
-511.6848,-954.8577
-501.3021,-920.2599
60.4502,623.1391
-610.2010,284.2744
923.7392,247.7482
422.2346,513.7228
-978.8191,-127.7110
363.2163,-578.4727
555.4025,-572.2575
-201.6430,-985.5937
522.1416,-226.5427
561.1453,812.9176
-818.5359,302.2183
285.1374,-46.4171
-876.7957,-547.2598
-973.7634,-39.1028
-297.9452,-210.6165
-158.8333,-79.0827
-387.6986,896.9104
33.8392,290.9229
-412.2826,-227.4969
-299.4709,45.7261
554.9562,751.7103
-857.4148,997.6133
365.0163,-729.5821
-756.9059,47.9787
436.2136,91.6098
717.5889,228.5153
136.8964,19.9930
-260.6957,-559.7279
-486.3739,-797.9934
-262.4083,329.3238
-689.1880,682.9876
521.0020,-701.9034
660.9024,-801.3361
564.2852,-371.0973
-225.7193,114.1313
-184.1255,91.0185
225.1182,166.6579
-678.4924,445.0552
65.7315,424.6415
