4.383098031955157126e+01,2.115105574157102239e+02
8.189526041551590652e+02,9.283745301971003983e+02
1.038720710755490728e+02,8.676302874293569403e+02
7.976620273144236535e+02,7.690840478578650163e+02
8.690133460264960377e+02,6.647417933980746056e+02
4.425341529843536250e+02,8.296895723551272113e+02
6.501622014594217944e+02,2.165697935708521413e+02
4.626559110294776929e+02,7.613223100568324071e+02
8.741113560507719740e+02,8.244567616985732172e+01
1.908006260205691262e+02,8.269162213525469269e+02
8.997562928530770705e+02,4.978115221660572729e+02
6.491777617309309107e+02,5.359153067218395563e+02
8.871748743699941997e+02,9.302002489486275181e+02
7.270052853913020954e+02,4.845501374467398250e+02
7.868732102579741650e+02,8.838593411258963215e+02
9.221229866758122853e+02,7.267514266501207203e+02
6.258430755193513733e+02,9.436510714074966018e+02
8.034811017257894719e+02,1.235690887195988239e+02
7.112441053947940190e+02,3.863440935332672552e+02
3.633019291486887710e+02,4.086241647388244758e+01
6.708279098252098720e+02,8.232359228945997529e+02
7.564917792843550615e+01,1.839827838112976224e+02
3.338871292693923465e+01,5.339799441695980420e+01
2.670098006525338974e+02,2.288962874117976867e+02
5.931171452857837494e+02,6.702851521082396857e+02
3.892014442741568132e+02,8.081420550312857358e+02
1.283255967362348997e+02,1.290762361343492728e+02
8.101441248743444703e+02,1.763059481939772581e+02
8.602526026775326500e+02,7.400980817842805664e+02
7.150233444486058261e+02,5.329782463029471273e+02
9.682139249224495643e+02,3.471846063752475970e+02
6.027468749231896936e+02,5.144547520056230496e+02
3.409983587596377106e+02,4.104882542196987174e+02
5.580293770521914212e+02,3.786412939236867032e+02
6.894700168425890752e+02,2.155570367564584444e+02
1.396577608344724695e+02,6.380250369993906361e+02
8.860065495838914558e+02,8.416113014470447524e+02
4.092918273521545416e+02,2.390118367047693368e+02
5.159224891093715542e+02,1.939970216609325746e+02
1.955846699652932159e+02,6.976316903322854159e+02
6.056895989418429735e+02,7.604962850124989018e+02
2.193932036751781141e+02,3.397731133404603270e+02
3.564628337399311420e+01,8.540204579539959013e+02
7.459186695065300228e+02,8.939072380548275305e+02
9.776142819045776378e+02,2.030934756157610650e+02
9.385546529311695849e+02,2.407808701144043084e+02
2.065860338689552407e+02,4.956115567596508527e+02
3.620549947915382631e+02,1.607540520922798919e+02
5.999090616097400925e+02,9.852014679068686291e+02
8.317413280616847260e+01,3.990963951452985725e+01
2.049762016375200631e+02,3.956529500582857963e+02
3.107712628112773245e+02,8.144493614205332506e+02
8.527685018681044085e+02,3.841776017788267836e+02
3.432792237497368433e+02,3.818053518277797593e+02
1.771932915705722849e+02,3.607265908942214594e+01
1.532759056100572082e+02,5.612845590036496901e+01
4.508161912497948833e+02,4.970477976372996523e+02
5.094729447077357349e+02,6.994482545134168276e+02
6.448151955974150269e+02,2.302451803750047361e+02
5.833346740905748220e+02,2.393662445941361341e+02
9.812393086166880494e+02,3.092222637517871817e+02
5.221130255886214400e+02,5.010235956309954304e+02
2.047847755136886860e+02,8.835640086212514461e+02
1.357780432774343637e+02,7.155760330953650055e+02
4.828723210797095931e+02,7.004717205272730780e+02
4.262776194758509405e+02,8.287254068413592449e+02
1.709205186682539761e+02,6.004626782557791103e+02
8.445512589252668079e+01,5.091025384835932073e+02
7.041257078951655330e+02,4.505076119908015926e+02
6.948411463975027118e+02,4.525745920323480505e+02
4.506000668018320425e+02,9.117699231537157800e+01
3.881645879061390758e+01,3.569431089286460974e+02
3.114674534886657966e+02,3.419149591641704546e+02
