8.9385,-74.9620
145.4104,-17.8613
-596.6544,-215.2671
-400.7454,271.9204
-361.1250,-426.7339
199.2251,-940.6819
-428.0063,446.1814
-900.2819,-440.5363
-970.3930,-14.3435
97.7589,-857.6175
-314.9707,375.6733
477.0253,813.7106
349.5277,-205.8032
154.7456,462.3068
-502.1386,-415.2869
-272.7355,792.1478
411.7550,405.3016
298.2838,175.6606
890.4132,-990.1389
-68.0709,327.3672
677.1071,388.0834
224.2402,-830.3650
292.2984,495.4931
-971.9082,598.0662
78.3419,994.8201
-384.5704,152.3444
-660.3248,-214.7073
-283.6514,114.2554
-791.2959,933.9666
465.8537,655.5925
192.6906,-747.8629
281.8829,244.8932
-587.4512,-448.7149
-869.2793,323.8772
-705.6994,401.6576
-676.6149,296.8125
219.3093,-438.4445
-120.9547,928.8783
394.7404,-411.7284
107.6286,-459.5834
655.5903,245.3247
-731.5125,334.3567
677.5589,-223.3569
-212.2763,409.5369
738.0699,568.6213
725.8188,171.1621
899.8565,-740.6812
838.0812,-372.6322
-701.0027,22.5426
561.8841,67.5979
-143.4423,-291.1730
-194.7197,-768.8652
860.5690,-835.5890
-495.4512,-956.8430
-818.6727,274.3364
37.0298,53.8448
-714.8193,761.3780
457.5102,-185.4368
827.3353,608.5231
641.0819,465.8899
477.6748,680.6150
-558.2463,341.8213
-876.3422,-764.5931
-189.3274,-33.0701
-992.8902,-247.1313
793.1686,-496.2909
113.5981,-74.8786
-956.2097,799.4414
-85.6300,995.2163
133.3101,-667.4200
-501.9280,-871.1972
-460.4816,154.8854
956.7587,-947.9631
-972.3114,20.9889
-784.3382,-503.3551
-52.7349,172.7601
-314.1990,-188.0267
-906.4694,14.3334
-81.8360,-799.2449
839.9984,746.0502
-168.9924,-346.7851
-541.5093,371.3001
455.1356,-766.2091
477.8862,-681.6389
54.4722,188.5273
227.0061,-607.8151
-20.6529,-387.6128
-951.2073,-805.0548
-179.5368,-399.1779
-346.2431,-598.6615
546.1536,832.2187
-173.4299,-74.6315
-781.0820,61.6356
-198.9587,146.3503
949.4388,835.6087
135.5400,207.1001
-291.7769,788.2304
970.2161,-134.9235
762.8987,-375.3092
553.8453,-114.8218
-766.0518,-260.5340
-812.6385,-224.6844
-797.1655,299.4613
838.9803,743.7599
-929.8798,867.5726
585.7309,847.0291
-305.0619,773.5240
789.6466,-659.1702
550.0845,475.6936
322.8753,205.0811
-483.7983,329.0266
-667.5682,152.8409
913.9178,51.9571
-260.2791,519.0111
-492.9567,-849.7518
-390.7030,478.3403
-667.5569,616.6770
819.1415,316.1113
-852.2322,-711.4184
243.9765,-572.9628
378.5181,-925.8536
510.4319,950.1379
277.3196,536.0957
227.3473,-148.5178
-845.1711,22.8237
-692.0561,-879.5769
-170.4385,93.4286
248.7447,-237.4383
765.8269,-268.5183
205.4028,795.3573
773.5429,695.7009
-124.2293,-611.6242
-67.9717,-421.7423
-69.7244,-538.5358
-703.9194,-663.6029
-24.4517,277.1288
539.9962,-897.6576
-59.3101,378.2782
-763.4938,-198.0717
-633.3667,427.2382
-735.0468,-963.3864
-590.5323,874.3880
881.9472,-279.5251
-78.8421,112.8849
760.9548,-752.7361
453.7022,684.3788
-527.5835,970.0405
354.7245,-600.2513
262.8393,148.6237
-313.5910,-545.4410
-97.6723,-942.7463
-398.3014,605.4692
437.8906,-534.0230
806.6469,994.9769
-176.3970,-138.6682
-780.1609,632.6306
-682.8233,880.9881
942.1983,-513.1250
395.1889,-865.1749
739.6771,-988.7754
727.6294,-723.3994
479.0245,662.0680
516.3531,32.7557
-794.1912,-812.2136
-813.0174,-367.8074
152.0994,538.6358
-692.9299,253.1343
-856.1220,984.1746
948.1215,-948.7044
-186.4549,-6.2902
240.1225,-72.1280
-269.1255,-189.7490
966.4301,-319.4383
-35.6377,806.7795
-541.9577,-89.8816
540.4945,-831.2735
-297.6358,-260.0382
928.8260,-406.8453
698.9301,229.7352
825.5446,-862.9418
-33.2524,-305.4457
138.1641,-997.8925
949.2597,-923.6249
118.5129,283.9645
664.6795,-514.4972
-284.3337,-22.8128
658.1429,-840.7726
101.7947,-727.8751
854.0708,-63.1884
714.3619,880.6124
-1.8168,907.3983
-559.8412,169.7838
-330.7700,810.7631
587.2780,-186.8491
279.0659,389.5441
62.8235,-528.3156
-51.5052,-211.3721
-761.2639,-643.6724
-637.1833,317.8906
-719.8939,-13.5060
-35.9198,-172.9699
-755.2651,944.5521
-666.9467,873.1087
-13.7241,-59.5739
198.2234,483.3716
-426.3762,590.8242
177.2854,-864.6302
121.6230,333.0181
-265.2534,46.3707
-264.4677,-841.9337
782.2392,87.0191
315.2728,711.2254
-334.7067,-260.5069
135.1942,800.7513
247.6336,943.8009
779.8496,444.1068
-922.4537,585.5242
550.1121,523.8196
-976.1939,688.6019
-778.7926,-21.1201
-861.6209,796.6804
132.2961,636.7982
481.8606,-530.6857
-751.2795,918.7584
994.6157,797.5362
-7.3882,-399.1455
901.1183,506.9018
-244.0341,122.2569
-288.5453,102.4799
46.1379,97.5879
473.6746,894.3833
-574.1851,-2.8342
78.6654,307.1420
793.9615,-891.8218
-449.9756,41.2496
683.7195,-805.5489
-937.3858,589.1585
157.4673,391.9372
697.4783,-947.6768
-15.5984,-581.2750
348.8993,-332.7089
532.7787,399.4200
-236.1363,-567.5368
372.7073,842.4867
-797.7354,826.5183
-991.1048,-163.0956
739.3235,517.1812
-974.7615,777.3727
13.6385,167.5553
464.8745,-838.9721
-2.2281,928.3854
-61.3135,-179.5686
3.7663,393.9618
-245.0616,-416.2918
-568.8390,272.6226
-143.6988,-118.9601
366.5947,2.4775
-590.9270,228.3288
-344.3838,485.8580
-168.7641,309.3561
-694.2563,-321.2579
-858.0814,-796.0951
849.1982,-830.8527
278.1493,773.1711
-710.0110,336.2111
760.0958,-851.8373
-349.6579,600.7799
-825.4400,-335.4672
254.1702,-683.5452
281.6268,261.5377
-161.7990,676.5018
713.4955,974.5687
31.7771,671.6409
749.6907,720.7291
-348.2568,572.6682
685.6856,951.5676
991.7654,-280.7945
232.3542,-603.2351
-279.1500,396.6077
491.9009,880.0572
707.8422,-819.7652
616.0001,-34.5507
-699.4602,-742.5548
42.8271,-250.9222
-365.8085,-339.1654
945.6059,85.8566
-985.2702,449.9106
-556.3223,-203.5101
-743.7465,319.6776
-488.5638,523.2656
305.2924,484.3005
-720.4299,72.8350
212.6050,876.7395
914.6211,-931.9503
-987.2533,756.5481
